Class ID,Class Type,Class Title,Campus,Credits,Days,Time,Date,Instructor
EDUC839620,LEC,Education Policy and Governance,NEWRK,3 Hrs,W,5:00PM - 10:00PM ,Jun 7 - Jul 23,"Bailes,Lauren Paige"
EDUC866000,IND,SPECIAL PROBLEM,NEWRK,1-12 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Jul 9,Staff
EDUC866900,IND,SPECIAL PROBLEM,NEWRK,1-12 Hrs,TBD,Second Summer Session 7/12-8/12,Jul 12 - Aug 12,"de Novais,Janine"
EDUC868000,RSC,Research,NEWRK,1-6 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Jul 9,Staff
EDUC879010,INT,Internship in Education,NEWRK,3-9 Hrs,ASYN,10-Week Session 6/7-8/12,Jun 7 - Aug 12,"Lykens,Jeffrey Scott"
EDUC880000,IND,Education Leadership Portfolio I,NEWRK,4 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Jul 9,Staff
EDUC881000,IND,Education Leadership Portfolio II,NEWRK,4 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Jul 9,Staff
EDUC882000,IND,Education Leadership Portfolio III,NEWRK,2 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Jul 9,Staff
EDUC882001,IND,Education Leadership Portfolio III,NEWRK,2 Hrs,TBD,12:00AM - 12:00PM ,Jul 12 - Aug 12,"Amendum,Steven J"
EDUC890910,LEC,Leadership: Theory and Research,NEWRK,3 Hrs,ASYN,Second Summer Session 7/12-8/12,Jul 12 - Aug 12,"Wilson,Jacquelyn Kay Owens"
EDUC897620,LEC,Curriculum Planning and Design,NEWRK,3 Hrs,T,5:00PM - 8:00PM ,Jun 7 - Jul 23,"Ford,Danielle"
EDUC964000,IND,Pre-Candidacy Study,NEWRK,3-12 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Jul 9,Staff
EDUC969000,IND,Doctoral Dissertation,NEWRK,1-12 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Jul 9,Staff
EDUC969900,IND,Doctoral Dissertation,NEWRK,1-12 Hrs,TBD,12:00AM - 12:00AM ,Jul 12 - Aug 12,"Dagher,Zoubeida Ramez"
EGGG367070,LEC,SEMINAR: International EGGG Internship,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,"Karand,Julie Carol"
ELEG366000,IND,Independent Study,NEWRK,1-6 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,Staff
ELEG366010,IND,Independent Study,NEWRK,1-6 Hrs,ASYN,10-Week Session 6/7-8/12,Jun 7 - Aug 12,Staff
ELEG366900,IND,Independent Study,NEWRK,1-6 Hrs,TBD,Second Summer Session 7/12-8/12,Jul 12 - Aug 12,"Yang,Chengmo"
ELEG466000,IND,Independent Study,NEWRK,1-6 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,Staff
ELEG466900,IND,Independent Study,NEWRK,1-6 Hrs,TBD,Second Summer Session 7/12-8/12,Jul 12 - Aug 12,Staff
ELEG617610,LEC,The Smart Grid,NEWRK,3 Hrs,ASYN,7-week Session A 6/7-7/23,Jun 7 - Jul 23,"Lutz PhD,Kenneth Jay"
ELEG666000,IND,SPECIAL PROBLEM,NEWRK,1-12 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,Staff
ELEG666900,IND,SPECIAL PROBLEM,NEWRK,1-12 Hrs,TBD,Second Summer Session 7/12-8/12,Jul 12 - Aug 12,Staff
ELEG866000,IND,SPECIAL PROBLEM,NEWRK,1-12 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,Staff
ELEG866000,IND,SPECIAL PROBLEM,NEWRK,1-12 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,Staff
ELEG866900,IND,SPECIAL PROBLEM,NEWRK,1-12 Hrs,TBD,Second Summer Session 7/12-8/12,Jul 12 - Aug 12,Staff
ELEG868800,RSC,Research,NEWRK,1-6 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Jul 9,"Barner,Kenneth Eugen"
ELEG868800,RSC,Research,NEWRK,1-6 Hrs,TBD,12:00AM - 12:00AM ,Jul 12 - Aug 12,"Martin,Mary J"
ELEG869000,IND,Master's Thesis,NEWRK,1-6 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Jul 9,Staff
ELEG869900,IND,Master's Thesis,NEWRK,1-6 Hrs,TBD,12:00AM - 12:00AM ,Jul 12 - Aug 12,Staff
ELEG969000,IND,Doctoral Dissertation,NEWRK,1-12 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Jul 9,Staff
ELEG969900,IND,Doctoral Dissertation,NEWRK,1-12 Hrs,TBD,12:00AM - 12:00AM ,Jul 12 - Aug 12,Staff
ENEP364000,IND,Research Internship,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,Staff
ENEP364080,IND,Research Internship,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,Staff
ENEP366000,IND,Independent Study,NEWRK,1 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,Staff
ENEP468000,IND,Research in Energy and Environment,NEWRK,3-6 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,Staff
ENEP470000,IND,Readings in Energy and Environment,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,Staff
ENEP667912,LEC,Seminar: ENVIRONMENTAL CONFLICT RESOLUT,NEWRK,3 Hrs,ASYN,Second Summer Session 7/12-8/12,Jul 12 - Aug 12,"Ali,Saleem Hassan"
ENEP866000,IND,Special problem,NEWRK,1-12 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,Staff
ENEP868000,RSC,Research,NEWRK,1-6 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,Staff
ENEP869000,IND,Master's Thesis,NEWRK,6 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,Staff
ENEP870000,IND,Readings,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,Staff
ENEP872000,IND,Analytical Paper,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,Staff
ENEP969000,IND,Doctoral Dissertation,NEWRK,9 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,Staff
ENGL110040,LEC,Seminar in Composition,NEWRK,3 Hrs,TR,11:30AM - 1:00PM ,Jun 7 - Jul 27,"Aquilone,Victoria"
ENGL110041,LEC,Seminar in Composition,NEWRK,3 Hrs,TW,11:30AM - 1:00PM ,Jun 7 - Jul 27,"DeClark,Olivia"
ENGL110042,LEC,Seminar in Composition,NEWRK,3 Hrs,TW,9:45AM - 11:15AM ,Jun 7 - Jul 27,"Phillips,Rebekah"
ENGL110043,LEC,Seminar in Composition,NEWRK,3 Hrs,TW,1:15PM - 2:45PM ,Jun 7 - Jul 27,"Rezaie,Naghmeh"
ENGL110044,LEC,Seminar in Composition,NEWRK,3 Hrs,TR,11:30AM - 1:00PM ,Jun 7 - Jul 27,"Bragg,Nicolette"
ENGL110045,LEC,Seminar in Composition,NEWRK,3 Hrs,TW,11:30AM - 1:00PM ,Jun 7 - Jul 27,"Gruber,Elise"
ENGL110710,LEC,Seminar in Composition,WILM,3 Hrs,MTWRF,1:15PM - 2:45PM ,Jun 7 - Jul 9,"Aronovitz,Michael"
ENGL151010,LEC,Studies in Popular Fiction: SPORTS IN YOUNG ADULT LIT,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,"Flynn,Jill Ewing"
ENGL151910,LEC,Studies in Popular Fiction: MANGA / ANIME,NEWRK,3 Hrs,MTWRF,11:30AM - 1:00PM ,Jul 12 - Aug 12,"McKenna III,Bernard J"
ENGL201710,LEC,Rewriting Literature,WILM,3 Hrs,MTWRF,1:15PM - 2:45PM ,Jul 12 - Aug 12,"Yates,Brandy"
ENGL217910,LEC,Introduction to Film,NEWRK,3 Hrs,ASYN,Second Summer Session 7/12-8/12,Jul 12 - Aug 12,"Nystrom,Samantha Rose"
ENGL280010,LEC,Approaches to Literature for Non-Majors,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,"Penna,Christopher"
ENGL280011,LEC,Approaches to Literature for Non-Majors,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,"McCamley,Max Michael"
ENGL280910,LEC,Approaches to Literature for Non-Majors,NEWRK,3 Hrs,MTWRF,9:45AM - 11:15AM ,Jul 12 - Aug 12,"McKenna III,Bernard J"
ENGL312010,LEC,Written Communications in Business,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,"Doss,Michael James"
ENGL312910,LEC,Written Communications in Business,NEWRK,3 Hrs,ASYN,Second Summer Session 7/12-8/12,Jul 12 - Aug 12,"Cucciarre,Christine Peters"
ENGL376010,LEC,World Literature,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,"Wilson,Arline Natalie"
ENGL410010,LEC,Technical Writing,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,"Lyons,Kathleen"
ENSC464000,INT,Environmental Internship,NEWRK,3-6 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Jul 9,Staff
ENSC464900,INT,Environmental Internship,NEWRK,3-6 Hrs,TBD,12:00AM - 12:00AM ,Jul 12 - Aug 12,"Veron,Dana Elizabeth"
ENTR150194,LEC,Business Basics for Entrepreneurs,NEWRK,4 Hrs,ASYN,7-week Session A 6/7-7/23,Jun 7 - Jul 23,"Freeman,Daniel J"
ENTR150195,LEC,Business Basics for Entrepreneurs,NEWRK,4 Hrs,ASYN,7-week Session A 6/7-7/23,Jun 7 - Jul 23,"Freeman,Daniel J"
ENTR155194,LEC,Start Up of the Professional You,NEWRK,1 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,"Fuller,Ryan Shea"
ENTR155195,LEC,Start Up of the Professional You,NEWRK,1 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,"Fuller,Ryan Shea"
ENTR253010,DIS,Individual Leadership - Building a Foundation for Success,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,"Middlebrooks,Anthony Eric"
ENTR350010,LEC,Introduction to Entrepreneurship,NEWRK,3 Hrs,,Canceled,,
ENTR350011,LEC,Introduction to Entrepreneurship,NEWRK,3 Hrs,ASYN,Second Summer Session 7/12-8/12,Jul 12 - Aug 12,"Measley,Nathaniel P"
ENTR356010,LEC,Creativity and Design Thinking,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,"Bruck,Julie Lehman"
ENTR364194,INT,Entrepreneurship in Practice: Internship,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,"Pante,Jill Marie"
ENTR364194,INT,Entrepreneurship in Practice: Internship,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,"Pante,Jill Marie"
ENTR364195,INT,Entrepreneurship in Practice: Internship,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,"Pante,Jill Marie"
ENTR420010,DIS,Social Entrepreneurship,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,"Raible,Stephanie E"
ENTR620010,DIS,Social Entrepreneurship,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,"Raible,Stephanie E"
ENVR464000,INT,Environmental Internship,NEWRK,3-6 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Jul 9,Staff
ENVR464900,INT,Environmental Internship,NEWRK,3-6 Hrs,TBD,12:00AM - 12:00AM ,Jul 12 - Aug 12,"Veron,Dana Elizabeth"
ENWC201194,LEC,Wildlife Conservation and Ecology,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,"McCarthy,Kyle Patrick"
ENWC201195,LEC,Wildlife Conservation and Ecology,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,"McCarthy,Kyle Patrick"
ENWC464000,IND,Field Experience,NEWRK,1-3 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Jul 9,Staff
ENWC868800,RSC,Research,NEWRK,1-9 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Jul 9,Staff
EPID860010,IND,Doctoral Independent Study,NEWRK,3 Hrs,ASYN,10-Week Session 6/7-8/12,Jun 7 - Aug 12,"Horney,Jennifer"
FASH210010,DIS,Seminar on Fashion and Sustainability,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,"Cobb,Kelly A"
FASH213010,LEC,Development of Contemporary Fashion: Cultural Expressions,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,"Orzada,Belinda T"
FASH218010,LEC,Introduction to Fashion Business,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,"Kim,Hye-Shin"
FASH320071,INT,Fashion and Apparel Internship,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,"Kim,Hye-Shin"
FASH320194,INT,Fashion and Apparel Internship,NEWRK,1-3 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,"Shaffer,Brenda Hudson"
FASH366000,IND,Independent Study,NEWRK,1-6 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,Staff
FASH419010,LEC,Social Psychology of Fashion,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,"Jung,Jaehee"
FASH455010,LEC,Global Apparel and Textile Trade and Sourcing,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,"Lu,Sheng"
FASH620010,INT,Fashion and Apparel Studies Graduate Internship,NEWRK,1-3 Hrs,,Canceled,,
FASH666000,IND,Special Problem,NEWRK,1-6 Hrs,,Canceled,,
FINC311010,LEC,Principles of Finance,NEWRK,3 Hrs,TR,3:00PM - 5:00PM ,Jun 7 - Jul 9,"Coughenour,Jay F"
FINC311011,LEC,Principles of Finance,NEWRK,3 Hrs,MW,3:00PM - 5:00PM ,Jun 7 - Jul 9,"Coughenour,Jay F"
FINC314010,LEC,Investments,NEWRK,3 Hrs,,Canceled,,
FINC415010,LEC,International Finance,NEWRK,3 Hrs,MW,9:00AM - 1:00PM ,Jun 7 - Jul 9,"Campbell,Terry L"
FINC615010,LEC,International Finance,NEWRK,3 Hrs,MW,9:00AM - 1:00PM ,Jun 7 - Jul 9,"Campbell,Terry L"
FINC619196,LEC,Financial Modeling and Valuation,NEWRK,3 Hrs,ASYN,7-week Session A 6/7-7/23,Jun 7 - Jul 23,"Stocker,John Andrew"
FINC619197,LEC,Financial Modeling and Valuation,NEWRK,3 Hrs,ASYN,7-week Session A 6/7-7/23,Jun 7 - Jul 23,"Stocker,John Andrew"
FINC650196,LEC,Financial Management,NEWRK,3 Hrs,ASYN,7-week Session A 6/7-7/23,Jun 7 - Jul 23,"Xie,Fei"
FINC650197,LEC,Financial Management,NEWRK,3 Hrs,ASYN,7-week Session A 6/7-7/23,Jun 7 - Jul 23,"Xie,Fei"
FSAN850010,LEC,Financial Services Analytics Seminar: SOCIAL NETWORK ANALYTICS,NEWRK,3 Hrs,WF,9:00AM - 12:00PM ,Jun 7 - Jul 9,"Fang,Xiao"
FSAN860000,IND,Current Research Topics,NEWRK,1-9 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Jul 9,Staff
GEOG102010,LEC,Human Geography,NEWRK,3 Hrs,,Canceled,,
GEOG215010,LEC,Full of Hot Air Understand Climate Change,NEWRK,3 Hrs,,Canceled,,
GEOG300010,LEC,Research Design and Mixed Methods,NEWRK,3 Hrs,,Canceled,,
GEOG300080,LEC,Research Design and Mixed Methods,NEWRK,3 Hrs,,Canceled,,
GEOG466000,IND,Independent Study,NEWRK,1-6 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,Staff
GEOG466900,IND,Independent Study,NEWRK,1-6 Hrs,ASYN,Second Summer Session 7/12-8/12,Jul 12 - Aug 12,"Veron,Dana Elizabeth"
GEOG467010,LEC,SEMINAR: GEOG INCLU DIV EQU ANTI-RACISM,NEWRK,3 Hrs,,Canceled,,
GEOG663010,LEC,Environmental Impact of Deep-sea Mining,NEWRK,2 Hrs,,Canceled,,
GEOG666000,IND,SPECIAL PROBLEM,NEWRK,1-12 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Jul 9,Staff
GEOG667010,LEC,SEMINAR: SEM QUALITAT METHODS IN GEOG,NEWRK,3 Hrs,,Canceled,,
GEOG667912,LEC,SEMINAR: ENVIRONMENTAL CONFLICT RESOLUT,NEWRK,3 Hrs,ASYN,Second Summer Session 7/12-8/12,Jul 12 - Aug 12,"Ali,Saleem Hassan"
GEOG868000,RSC,Research,NEWRK,1-9 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Jul 9,Staff
GEOG868800,RSC,Research,NEWRK,1-9 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Jul 9,Staff
GEOG868900,RSC,Research,NEWRK,1-9 Hrs,TBD,12:00AM - 12:00AM ,Jul 12 - Aug 12,Staff
GEOL105010,LEC,Geological Hazards and Their Human Impact,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,"O'Neal,Claire Jane"
GEOL108010,LEC,Volcanoes and Earthquakes,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,"Atekwana,Eliot Anong"
GEOL113010,LEC,Earth Science,NEWRK,4 Hrs,MWF,10:15AM - 12:15PM ,Jun 7 - Jul 9,"Hazewski,June Alexandra"
GEOL113010,LEC,Earth Science,NEWRK,4 Hrs,MWF,10:15AM - 12:15PM ,Jun 7 - Jul 9,"Hazewski,June Alexandra"
GEOL113020L,LAB,Earth Science,NEWRK,4 Hrs,MW,1:00PM - 3:00PM ,Jun 7 - Jul 9,"Hazewski,June Alexandra"
GEOL113021L,LAB,Earth Science,NEWRK,4 Hrs,TR,10:15AM - 12:15PM ,Jun 7 - Jul 9,"Hazewski,June Alexandra"
GEOL113022L,LAB,Earth Science,NEWRK,4 Hrs,TR,1:00PM - 3:00PM ,Jun 7 - Jul 9,"Hazewski,June Alexandra"
GEOL115010L,LAB,Geological Hazards Laboratory,NEWRK,1 Hrs,MW,10:15AM - 12:15PM ,Jun 7 - Jul 9,"O'Neal,Claire Jane"
GEOL115011L,LAB,Geological Hazards Laboratory,NEWRK,1 Hrs,MW,1:00PM - 3:00PM ,Jun 7 - Jul 9,"O'Neal,Claire Jane"
GEOL115012L,LAB,Geological Hazards Laboratory,NEWRK,1 Hrs,TR,10:15AM - 12:15PM ,Jun 7 - Jul 9,"O'Neal,Claire Jane"
GEOL215010,LEC,Full of Hot Air Understand Climate Change,NEWRK,3 Hrs,,Canceled,,
GEOL405000,IND,Introduction to Research,NEWRK,1-3 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Jul 9,Staff
GEOL868800,RSC,Research,NEWRK,1-9 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Jul 9,Staff
GRMN103910,DIS,Introductory German for Engineers,NEWRK,4 Hrs,MTWRF,10:15AM - 12:15PM ,Jul 12 - Aug 12,"Finney,Victoria"
GRMN103911,DIS,Introductory German for Engineers,NEWRK,4 Hrs,MTWRF,10:15AM - 12:15PM ,Jul 12 - Aug 12,"Finney,Victoria"
HDFS125910,LEC,Self Discovery and College Success,NEWRK,2 Hrs,MTW,3:45PM - 5:15PM ,Jul 12 - Aug 12,"Daughtry,Kendell Allen"
HDFS167910,LEC,SEMINAR: SELF-DISCOV & COLLEGE SUCCESS,NEWRK,2 Hrs,,Canceled,,
HDFS201030,LEC,Life Span Development,NEWRK,3 Hrs,MTWRF,1:15PM - 2:45PM ,Jul 12 - Aug 12,"Daughtry,Kendell Allen"
HDFS201194,LEC,Life Span Development,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,"Gordon,Mellissa Sasha Marie"
HDFS201195,LEC,Life Span Development,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,"Gordon,Mellissa Sasha Marie"
HDFS201710,LEC,Life Span Development,WILM,3 Hrs,MTWRF,9:45AM - 11:15AM ,Jun 7 - Jul 9,"Laino,Debra"
HDFS202194,LEC,Diversity and Families,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,"Sherif-Trask,Bahira"
HDFS202195,LEC,Diversity and Families,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,"Sherif-Trask,Bahira"
HDFS221910,LEC,Child Development II: 3 to 10,NEWRK,3 Hrs,MWF,1:15PM - 3:45PM ,Jul 12 - Aug 12,"Drain,Deborah"
HDFS270194,LEC,Families and Developmental Disabilities,NEWRK,3 Hrs,,Canceled,,
HDFS270195,LEC,Families and Developmental Disabilities,NEWRK,3 Hrs,,Canceled,,
HDFS270910,LEC,Families and Developmental Disabilities,NEWRK,3 Hrs,MTWR,9:45AM - 12:00PM ,Jul 12 - Aug 12,"Stoffers,Melissa"
HDFS328010,LEC,Introduction to the Research Process,NEWRK,3 Hrs,,Canceled,,
HDFS331154,LEC,Positive Youth Development,NEWRK,3 Hrs,ASYN,Second Summer Session 7/12-8/12,Jul 12 - Aug 12,"Gordon,Mellissa Sasha Marie"
HDFS331155,LEC,Positive Youth Development,NEWRK,3 Hrs,ASYN,Second Summer Session 7/12-8/12,Jul 12 - Aug 12,"Gordon,Mellissa Sasha Marie"
HDFS347010,LEC,Program Development and Evaluation,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,"Lewis,Susan Marie"
HDFS347194,LEC,Program Development and Evaluation,NEWRK,3 Hrs,,Canceled,,
HDFS347195,LEC,Program Development and Evaluation,NEWRK,3 Hrs,,Canceled,,
HDFS666900,IND,Special Problem,NEWRK,1-12 Hrs,ASYN,Second Summer Session 7/12-8/12,Jul 12 - Aug 12,"Weiss,Nancy Robin"
HDFS669010,PRC,Supervised Field Experience and Study,NEWRK,3 Hrs,M,5:30PM - 7:30PM ,Jun 7 - Jul 9,"Buell,Martha J."
HDFS669910,PRC,Supervised Field Experience and Study,NEWRK,3 Hrs,M,5:30PM - 7:30PM ,Jul 12 - Aug 12,"Hustedt PhD,Jason"
HDFS869000,IND,Master's Thesis,NEWRK,1-6 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Jul 9,Staff
HIST101010,LEC,Europe and the World to 1648,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,"Monk,Matthew"
HIST102910,LEC,Europe and the World since 1648,NEWRK,3 Hrs,ASYN,Second Summer Session 7/12-8/12,Jul 12 - Aug 12,"Bachman,Ryan Robert"
HIST103010,LEC,World History to 1400,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,"Kaszubowski,Camille Ann"
HIST105010,LEC,U.S. History to 1865,NEWRK,3 Hrs,MTWRF,1:15PM - 2:45PM ,Jun 7 - Jul 9,"Siers,Helen"
HIST106910,LEC,U.S. History Since 1865,NEWRK,3 Hrs,MWR,1:15PM - 2:45PM ,Jul 12 - Aug 12,"Fesak,Mary"
HIST135010,LEC,Introduction to Latin American History,NEWRK,3 Hrs,MTWRF,11:30AM - 1:00PM ,Jun 7 - Jul 9,"Tomak,Benjamin C"
HIST203010,LEC,Introduction to Museums,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,"Van Horn,Jennifer C"
HIST211910,LEC,American Military History,NEWRK,3 Hrs,ASYN,Second Summer Session 7/12-8/12,Jul 12 - Aug 12,"Colbourn,Colin"
HIST221910,LEC,Film and American Society,NEWRK,3 Hrs,ASYN,Second Summer Session 7/12-8/12,Jul 12 - Aug 12,"Johanningsmeier,Edward"
HIST280010,LEC,Global Environmental History,NEWRK,3 Hrs,,Canceled,,
HIST280080,LEC,Global Environmental History,NEWRK,3 Hrs,,Canceled,,
HIST300910,LEC,Women in American History,NEWRK,3 Hrs,ASYN,Second Summer Session 7/12-8/12,Jul 12 - Aug 12,"Maestri,Melissa A"
HIST319910,LEC,"Revolutionary America, 1760-1789",NEWRK,3 Hrs,MTWRF,9:45AM - 11:15AM ,Jul 12 - Aug 12,"Bendler,Bruce Arthur"
HIST319980,LEC,"Revolutionary America, 1760-1789",NEWRK,3 Hrs,MTWRF,9:45AM - 11:15AM ,Jul 12 - Aug 12,"Bendler,Bruce Arthur"
HIST337910,LEC,Topics in American History: AMERICAN SPORTS HISTORY,NEWRK,3 Hrs,ASYN,Second Summer Session 7/12-8/12,Jul 12 - Aug 12,"Lanctot,Neil John"
HIST337910,LEC,Topics in American History: AMERICAN SPORTS HISTORY,NEWRK,3 Hrs,ASYN,Second Summer Session 7/12-8/12,Jul 12 - Aug 12,"Lanctot,Neil John"
HIST341010,LEC,Ancient Rome,NEWRK,3 Hrs,MTWRF,11:30AM - 1:00PM ,Jun 7 - Jul 9,"Frassetto,Michael Chester"
HIST341080,LEC,Ancient Rome,NEWRK,3 Hrs,MTWRF,11:30AM - 1:00PM ,Jun 7 - Jul 9,"Frassetto,Michael Chester"
HIST366000,IND,Independent Study,NEWRK,1-6 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Jul 9,Staff
HIST366900,IND,Independent Study,NEWRK,1-6 Hrs,TBD,12:00AM - 12:00AM ,Jul 12 - Aug 12,Staff
HIST374040,LEC,"A Player, A Virgin, and a Regicide: Tudor & Stuart England, 1485-1688",NEWRK,3 Hrs,MTWRF,9:45AM - 10:45AM ,Jun 7 - Jul 26,"Montano,John Patrick"
HIST374041,LEC,"A Player, A Virgin, and a Regicide: Tudor & Stuart England, 1485-1688",NEWRK,3 Hrs,MTWRF,9:45AM - 10:45AM ,Jun 7 - Jul 26,"Montano,John Patrick"
HIST464000,IND,Internship in History,NEWRK,1-6 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Jul 9,Staff
HIST464900,IND,Internship in History,NEWRK,1-6 Hrs,TBD,12:00AM - 12:00AM ,Jul 12 - Aug 12,Staff
HLPR222010,LEC,Introduction to Epidemiology,NEWRK,3 Hrs,MTWRF,1:15PM - 2:45PM ,Jun 7 - Jul 9,"White,Zackery"
HLPR664040,LAB,Health Coaching Practicum,NEWRK,1-3 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Jul 9,"Leonard,Tara Rhodes"
HLPR864910,LEC,Internship,NEWRK,3 Hrs,TBD,12:00AM - 12:00AM ,Jul 12 - Aug 12,"Peterson,P Michael"
HLPR868800,RSC,Independent Research,NEWRK,3 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Jul 9,"Martin,Mary J"
HLTH241010,LEC,Ethical Aspects of Healthcare,NEWRK,3 Hrs,T,11:00AM - 12:15PM ,Jun 7 - Jul 9,"Heilferty,Catherine McGeehin"
HLTH245010,LEC,Cultural Awareness for Health and Healthcare,NEWRK,3 Hrs,,Canceled,,
HLTH395010,INT,Global Internship in Health Sciences,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,"Hagstrom,Amy Teresa"
