Class ID,Class Type,Class Title,Campus,Credits,Days,Time,Date,Instructor
CISC604010,LEC,Logic in Computer Science,NEWRK,3 Hrs,MW,5:00PM - 6:15PM,Aug 31 - Dec 10,"Siegel,Stephen"
CISC605010,LEC,Computer Science Principles,NEWRK,3 Hrs,R,5:00PM - 7:45PM,Aug 31 - Dec 10,"Birch,Margaret"
CISC615010,LEC,Software Testing and Maintenance,NEWRK,3 Hrs,TR,9:30AM - 10:45AM,Aug 31 - Dec 10,"Clause,James Alexander"
CISC621010,LEC,Algorithm Design and Analysis,NEWRK,3 Hrs,TR,8:00AM - 9:15AM,Aug 31 - Dec 10,"Tong,Guangmo"
CISC642010,LEC,Introduction to Computer Vision,NEWRK,3 Hrs,TR,3:30PM - 4:45PM,Aug 31 - Dec 10,"Kambhamettu,Chandra"
CISC649010,LEC,Topics in Computer Applications: INTERNET SECURITY WITH MOBILE,NEWRK,3 Hrs,TR,8:00AM - 9:15AM,Aug 31 - Dec 10,"Gao,Xing"
CISC650010,LEC,Computer Networks II,NEWRK,3 Hrs,TR,11:00AM - 12:15PM,Aug 31 - Dec 10,"Bohacek,Stephan K"
CISC666000,IND,Special Problem,NEWRK,3 Hrs,TBD,12:00AM - 12:00AM,Aug 31 - Dec 10,Staff
CISC681010,LEC,Artificial Intelligence,NEWRK,3 Hrs,TR,2:00PM - 3:15PM,Aug 31 - Dec 10,"Beheshti,Rahmatollah"
CISC682010,LEC,Introduction to Human-Computer Interaction,NEWRK,3 Hrs,MW,8:40AM - 9:55AM,Aug 31 - Dec 10,"Barmaki,Roghayeh"
CISC683010,LEC,Introduction to Data Mining,NEWRK,3 Hrs,MWF,10:10AM - 11:00AM,Aug 31 - Dec 10,"Carberry,Mary Sandra Semon"
CISC684010,LEC,Introduction to Machine Learning,NEWRK,3 Hrs,MWF,9:05AM - 9:55AM,Aug 31 - Dec 10,"Khaliligarekani,Mohammadmahdi"
CISC830010,LEC,Advanced Topics in Algorithms and Complexity Theory,NEWRK,3 Hrs,TR,9:30AM - 10:45AM,Aug 31 - Dec 10,"Tong,Guangmo"
CISC849011,LEC,Advanced Topics in Computer Applications: APPLIED GAME THEORY,NEWRK,3 Hrs,F,2:00PM - 5:00PM,Aug 31 - Dec 10,"Mashayekhy,Lena"
CISC859010,LEC,"Advanced Topics in Communications, Distributed Computing Networks: DIST. LEDGER TECH (BLOCKCHAIN)",NEWRK,3 Hrs,TR,11:00AM - 12:15PM,Aug 31 - Dec 10,"Shen,Chien-Chung"
CISC866000,IND,Special Problem,NEWRK,1-12 Hrs,TBD,12:00AM - 12:00AM,Aug 31 - Dec 10,Staff
CISC868000,RSC,Research,NEWRK,1-9 Hrs,TBD,12:00AM - 12:00AM,Aug 31 - Dec 10,Staff
CISC869000,IND,Master's Thesis,NEWRK,1-6 Hrs,TBD,,Aug 31 - Dec 10,Staff
CISC890011,LEC,Colloquium:  Computer Science: COMPUTER SCIENCE EDUCATION,NEWRK,0 Hrs,F,12:30PM - 1:30PM,Aug 31 - Dec 10,"Bart,Austin Cory"
CISC890012,LEC,Colloquium:  Computer Science: ARTIFICIAL INTELLIGENCE,NEWRK,0 Hrs,W,11:00AM - 12:30PM,Aug 31 - Dec 10,"Peng,Xi"
CISC890013,LEC,Colloquium:  Computer Science: SYSTEMS AND NETWORKS,NEWRK,0 Hrs,R,3:30PM - 4:45PM,Aug 31 - Dec 10,"Shen,Chien-Chung"
CISC890017,LEC,Colloquium:  Computer Science: GRAPHICS & VISION,NEWRK,0 Hrs,W,1:25PM - 2:40PM,Aug 31 - Dec 10,"Kambhamettu,Chandra"
CISC890017,LEC,Colloquium:  Computer Science: GRAPHICS & VISION,NEWRK,0 Hrs,W,1:25PM - 2:40PM,Aug 31 - Dec 10,"Kambhamettu,Chandra"
CISC890018,LEC,Colloquium:  Computer Science: BIOINFORMATICS,NEWRK,0 Hrs,M,3:30PM - 4:30PM,Aug 31 - Dec 10,"Shatkay,Hagit"
CISC890019,LEC,Colloquium:  Computer Science: NEW GRADUATE STUDENT,NEWRK,0 Hrs,M,5:00PM - 6:15PM,Aug 31 - Dec 10,"Tong,Guangmo"
CISC890020,LEC,Colloquium:  Computer Science: SIG-SOFTWARE ENGINEERING,NEWRK,0 Hrs,F,11:00AM - 12:00PM,Aug 31 - Dec 10,"Pollock,Lori"
CISC964000,IND,Pre-Candidacy Study,NEWRK,3-12 Hrs,TBD,12:00AM - 12:00AM,Aug 31 - Dec 10,Staff
CISC969000,IND,Doctoral Dissertation,NEWRK,1-12 Hrs,TBD,12:00AM - 12:00AM,Aug 31 - Dec 10,Staff
CMLT316010,LEC,"Classical Mythology: Gods, Heroes, and Monsters: GODS,HEROES&MONSTERS:CLASSICAL",NEWRK,3 Hrs,TR,3:30PM - 4:45PM,Aug 31 - Dec 10,"Sukava,Tyson James"
COMM167070,LEC,SEMINAR: MASS MEDIA & FASHION INDUSTRY,NEWRK,3 Hrs,TBD,12:00AM - 12:00AM,Aug 31 - Dec 10,"Toole,Ruth A"
COMM167071,LEC,"SEMINAR: MEDIA & DEMOCRACY, DIGITAL AGE",NEWRK,3 Hrs,TBD,,Aug 31 - Dec 10,"Toole,Ruth A"
COMM167072,LEC,"SEMINAR: NEW MEDIA, CULTURE & IDEAOLOGY",NEWRK,1-6 Hrs,,Canceled,,
COMM212010,LEC,Public Speaking & Professional Presentation,NEWRK,3 Hrs,MWF,8:00AM - 8:50AM,Aug 31 - Dec 10,"Molokach,Karen"
COMM212011,LEC,Public Speaking & Professional Presentation,NEWRK,3 Hrs,MWF,8:00AM - 8:50AM,Aug 31 - Dec 10,"Cuddy,Liam"
COMM212012,LEC,Public Speaking & Professional Presentation,NEWRK,3 Hrs,MWF,9:05AM - 9:55AM,Aug 31 - Dec 10,"Molokach,Karen"
COMM212013,LEC,Public Speaking & Professional Presentation,NEWRK,3 Hrs,MWF,9:05AM - 9:55AM,Aug 31 - Dec 10,"Dodyk,Ariella"
COMM212014,LEC,Public Speaking & Professional Presentation,NEWRK,3 Hrs,MWF,2:30PM - 3:20PM,Aug 31 - Dec 10,"Kuijpers,Katelynn"
COMM212015,LEC,Public Speaking & Professional Presentation,NEWRK,3 Hrs,MWF,10:10AM - 11:00AM,Aug 31 - Dec 10,"Morales,Nikai"
COMM212016,LEC,Public Speaking & Professional Presentation,NEWRK,3 Hrs,MWF,11:15AM - 12:05PM,Aug 31 - Dec 10,"Weir,Susanna"
COMM212017,LEC,Public Speaking & Professional Presentation,NEWRK,3 Hrs,MWF,11:15AM - 12:05PM,Aug 31 - Dec 10,"Stise,Robert"
COMM212018,LEC,Public Speaking & Professional Presentation,NEWRK,3 Hrs,MWF,12:20PM - 1:10PM,Aug 31 - Dec 10,"Stise,Robert"
COMM212019,LEC,Public Speaking & Professional Presentation,NEWRK,3 Hrs,MWF,12:20PM - 1:10PM,Aug 31 - Dec 10,"Paintsil,Ashley"
COMM212020,LEC,Public Speaking & Professional Presentation,NEWRK,3 Hrs,MWF,1:25PM - 2:15PM,Aug 31 - Dec 10,"Edwards,Timothy"
COMM212021,LEC,Public Speaking & Professional Presentation,NEWRK,3 Hrs,MWF,1:25PM - 2:15PM,Aug 31 - Dec 10,"Paintsil,Ashley"
COMM212022,LEC,Public Speaking & Professional Presentation,NEWRK,3 Hrs,MWF,2:30PM - 3:20PM,Aug 31 - Dec 10,"Edwards,Timothy"
COMM212023,LEC,Public Speaking & Professional Presentation,NEWRK,3 Hrs,MWF,2:30PM - 3:20PM,Aug 31 - Dec 10,"Devlin,Megan Marie"
COMM212024,LEC,Public Speaking & Professional Presentation,NEWRK,3 Hrs,MWF,1:25PM - 2:15PM,Aug 31 - Dec 10,"Oittinen,Erin"
COMM212025,LEC,Public Speaking & Professional Presentation,NEWRK,3 Hrs,,Canceled,,
COMM212026,LEC,Public Speaking & Professional Presentation,NEWRK,3 Hrs,,Canceled,,
COMM212027,LEC,Public Speaking & Professional Presentation,NEWRK,3 Hrs,MWF,9:05AM - 9:55AM,Aug 31 - Dec 10,"Myer,Mackenzie"
COMM212028,LEC,Public Speaking & Professional Presentation,NEWRK,3 Hrs,MW,3:35PM - 4:50PM,Aug 31 - Dec 10,"Siddika,MST Aysha"
COMM212029,LEC,Public Speaking & Professional Presentation,NEWRK,3 Hrs,MW,5:00PM - 6:15PM,Aug 31 - Dec 10,"Siddika,MST Aysha"
COMM212030,LEC,Public Speaking & Professional Presentation,NEWRK,3 Hrs,MWF,10:10AM - 11:00AM,Aug 31 - Dec 10,"Weir,Susanna"
COMM212031,LEC,Public Speaking & Professional Presentation,NEWRK,3 Hrs,MWF,2:30PM - 3:20PM,Aug 31 - Dec 10,"Volker,Christopher Andrew"
COMM212032,LEC,Public Speaking & Professional Presentation,NEWRK,3 Hrs,MWF,1:25PM - 2:15PM,Aug 31 - Dec 10,"Volker,Christopher Andrew"
COMM212033,LEC,Public Speaking & Professional Presentation,NEWRK,3 Hrs,MWF,9:05AM - 9:55AM,Aug 31 - Dec 10,"Holden,Tracey Quigley"
COMM212034,LEC,Public Speaking & Professional Presentation,NEWRK,3 Hrs,MWF,10:10AM - 11:00AM,Aug 31 - Dec 10,"Dodyk,Ariella"
COMM212035,LEC,Public Speaking & Professional Presentation,NEWRK,3 Hrs,MWF,11:15AM - 12:05PM,Aug 31 - Dec 10,"Holden,Tracey Quigley"
COMM212070,LEC,Public Speaking & Professional Presentation,NEWRK,3 Hrs,TBD,,Aug 31 - Dec 10,"Toole,Ruth A"
COMM212072,LEC,Public Speaking & Professional Presentation,NEWRK,3 Hrs,TBD,,Aug 31 - Dec 10,"Toole,Ruth A"
COMM212073,LEC,Public Speaking & Professional Presentation,NEWRK,3 Hrs,TBD,,Aug 31 - Dec 10,"Toole,Ruth A"
COMM230010,LEC,Communication and Interpersonal Behavior,NEWRK,3 Hrs,ASYN,,Aug 31 - Dec 10,"Caplan,Scott E"
COMM230070,LEC,Communication and Interpersonal Behavior,NEWRK,3 Hrs,,Canceled,,
COMM230071,LEC,Communication and Interpersonal Behavior,NEWRK,3 Hrs,,Canceled,,
COMM245011,LEC,Media and Society,NEWRK,3 Hrs,ASYN,,Aug 31 - Dec 10,"Timmins,Lydia Reeves"
COMM245070,LEC,Media and Society,NEWRK,3 Hrs,TBD,,Aug 31 - Dec 10,"Toole,Ruth A"
COMM245071,LEC,Media and Society,NEWRK,3 Hrs,TBD,,Aug 31 - Dec 10,"Toole,Ruth A"
COMM245310,LEC,Media and Society,DOVER,3 Hrs,TR,1:30PM - 2:45PM,Aug 31 - Dec 10,"Shupard,Amy L"
COMM245510,LEC,Media and Society,GTOWN,3 Hrs,MW,4:30PM - 5:45PM,Aug 31 - Dec 10,"Shupard,Amy L"
COMM256010,LEC,Philosophy of Communication,NEWRK,3 Hrs,MWF,11:15AM - 12:05PM,Aug 31 - Dec 10,"Mortenson,Steven Todd"
COMM256080,LEC,Philosophy of Communication,NEWRK,3 Hrs,MWF,11:15AM - 12:05PM,Aug 31 - Dec 10,"Mortenson,Steven Todd"
COMM256080,LEC,Philosophy of Communication,NEWRK,3 Hrs,MWF ,11:15AM - 12:05PM ,Aug 31 - Dec 10 ,"Mortenson,Steven Todd"
COMM256310,LEC,Philosophy of Communication,DOVER,3 Hrs,TR,3:00PM - 4:15PM,Aug 31 - Dec 10,"Shupard,Amy L"
COMM263070,LEC,Communicative Behavior and Culture,NEWRK,3 Hrs,TBD,,Aug 31 - Dec 10,"Toole,Ruth A"
COMM263071,LEC,Communicative Behavior and Culture,NEWRK,3 Hrs,TBD,,Aug 31 - Dec 10,"Toole,Ruth A"
COMM263075,LEC,Communicative Behavior and Culture,NEWRK,3 Hrs,TBD,12:00AM - 12:00AM,Aug 31 - Dec 10,"Toole,Ruth A"
COMM267070,LEC,SEMINAR: LANGUAGE AND POWER,NEWRK,3 Hrs,TBD,,Aug 31 - Dec 10,"Toole,Ruth A"
COMM267072,LEC,SEMINAR: COMMUNICATIVE BEHAVIOR & CULT,NEWRK,3 Hrs,TBD,,Aug 31 - Dec 10,"Toole,Ruth A"
COMM284010,LEC,"Gender, Culture and Digital Media",NEWRK,3 Hrs,TR,11:00AM - 12:15PM,Aug 31 - Dec 10,"Ley,Barbara L"
COMM301070,LEC,Introduction to Communication Research Methods,NEWRK,3 Hrs,TBD,,Aug 31 - Dec 10,"Toole,Ruth A"
COMM309010,LEC,Introduction to Public Relations,NEWRK,3 Hrs,TR,12:30PM - 1:45PM,Aug 31 - Dec 10,"Smith,Tara Lynn"
COMM309080,LEC,Introduction to Public Relations,NEWRK,3 Hrs,TR,12:30PM - 1:45PM,Aug 31 - Dec 10,"Smith,Tara Lynn"
COMM311010,LEC,Public Relations Writing,NEWRK,3 Hrs,,Canceled,,
COMM311011,LEC,Public Relations Writing,NEWRK,3 Hrs,,Canceled,,
COMM318070,LEC,Topics in Media Communication: ETHICS IN THE MEDIA,NEWRK,3 Hrs,TBD,,Aug 31 - Dec 10,"Toole,Ruth A"
COMM324010L,LAB,Electronic Media Production,NEWRK,3 Hrs,TR,9:30AM - 10:45AM,Aug 31 - Dec 10,"Timmins,Lydia Reeves"
COMM325010L,LAB,Studio Television Production,NEWRK,3 Hrs,M,2:30PM - 5:30PM,Aug 31 - Dec 10,"Hervas,Juan Carlos"
COMM325070,LAB,Studio Television Production,NEWRK,3 Hrs,TBD,,Aug 31 - Dec 10,"Toole,Ruth A"
COMM326010L,LAB,Field Television Production,NEWRK,3 Hrs,TR,5:00PM - 6:15PM,Aug 31 - Dec 10,"Karibjanian,Nancy Lee"
COMM326070L,LAB,Field Television Production,NEWRK,3 Hrs,TBD,,Aug 31 - Dec 10,"Toole,Ruth A"
COMM329010,LEC,Broadcast Newswriting,NEWRK,3 Hrs,TR,3:30PM - 4:45PM,Aug 31 - Dec 10,"Karibjanian,Nancy Lee"
COMM333010,LEC,Social Media Management,NEWRK,3 Hrs,MW,3:35PM - 4:50PM,Aug 31 - Dec 10,"Bartoo,Carolyn White"
COMM337050,LEC,Topics in Political Communication: ON THE RECORD-JOURNALISM FILMS,NEWRK,1 Hrs,W,6:30PM - 7:45PM,Aug 31 - Dec 10,"Karibjanian,Nancy Lee"
COMM341010,LEC,Theories of Interpersonal Communication,NEWRK,3 Hrs,TR,9:30AM - 10:45AM,Aug 31 - Dec 10,"Mortenson,Steven Todd"
COMM341080,LEC,Theories of Interpersonal Communication,NEWRK,3 Hrs,TR,9:30AM - 10:45AM,Aug 31 - Dec 10,"Mortenson,Steven Todd"
COMM350070,LEC,Public Speaking,NEWRK,3 Hrs,,Canceled,,
COMM350071,LEC,Public Speaking,NEWRK,3 Hrs,,Canceled,,
COMM350072,LEC,Public Speaking,NEWRK,3 Hrs,,Canceled,,
COMM364010,INT,Internship,NEWRK,1-3 Hrs,W,6:00PM - 9:00PM,Aug 31 - Dec 10,"Mortenson,Steven Todd"
COMM364072,INT,Internship,NEWRK,3 Hrs,ASYN,,Aug 31 - Dec 10,Staff
COMM366000,IND,Independent Study,NEWRK,1-3 Hrs,ASYN,,Aug 31 - Dec 10,Staff
COMM370010,LEC,Theories of Media Communication,NEWRK,3 Hrs,TR,2:00PM - 3:15PM,Aug 31 - Dec 10,"Ellithorpe,Morgan"
COMM370080,LEC,Theories of Media Communication,NEWRK,3 Hrs,T ,2:00PM - 3:15PM ,Aug 31 - Dec 10 ,"Ellithorpe,Morgan"
COMM413010,LEC,Public Relations Management,NEWRK,3 Hrs,TR,2:00PM - 3:15PM,Aug 31 - Dec 10,"Bartoo,Carolyn White"
COMM418010,LEC,Advanced Topics in Media Communication: SPORTS MEDIA AND COMMUNICATION,NEWRK,3-9 Hrs,MWF,10:10AM - 11:00AM,Aug 31 - Dec 10,"Bingaman,James"
COMM423010,LEC,"Communication, Advertising, and the Consumer",NEWRK,3 Hrs,MWF,12:20PM - 1:10PM,Aug 31 - Dec 10,"Boehm,Michele Hanigan"
COMM423011,LEC,"Communication, Advertising, and the Consumer",NEWRK,3 Hrs,MWF,1:25PM - 2:15PM,Aug 31 - Dec 10,"Boehm,Michele Hanigan"
COMM440010,LEC,Topics in Interpersonal Communication: STRESS & COPING THROUGH COMM,NEWRK,3 Hrs,TR,12:30PM - 1:45PM,Aug 31 - Dec 10,"Crowley,John"
COMM442010,LEC,Topics in Organizational Communication: COMM. AND SOCIAL PROTEST,NEWRK,3 Hrs,MWF,1:25PM - 2:15PM,Aug 31 - Dec 10,"Holden,Tracey Quigley"
COMM442080,LEC,Topics in Organizational Communication: COMM. AND SOCIAL PROTEST,NEWRK,3 Hrs,MWF,1:25PM - 2:15PM,Aug 31 - Dec 10,"Holden,Tracey Quigley"
COMM447010,LEC,National Agenda: REFLECTING AMERICA,NEWRK,3 Hrs,MW,3:35PM - 4:50PM,Aug 31 - Dec 10,"Hoffman,Lindsay Helene"
COMM450010,LEC,Media Effects,NEWRK,3 Hrs,TR,2:00PM - 3:15PM,Aug 31 - Dec 10,"Timmins,Lydia Reeves"
COMM458010,LEC,Science Communication,NEWRK,3 Hrs,MWF,2:30PM - 3:20PM,Aug 31 - Dec 10,"Brewer,Paul Ryan"
COMM466000,IND,Independent Study,NEWRK,1-3 Hrs,ASYN,,Aug 31 - Dec 10,Staff
COMM468010,IND,Undergraduate Research in Communication,NEWRK,1-6 Hrs,ASYN,,Aug 31 - Dec 10,Staff
COMM476010,LEC,Social Media and Communication,NEWRK,3 Hrs,MW,8:40AM - 9:55AM,Aug 31 - Dec 10,"Bartoo,Carolyn White"
COMM476070,LEC,Social Media and Communication,NEWRK,3 Hrs,TBD,,Aug 31 - Dec 10,"Toole,Ruth A"
COMM486010,LEC,Multimedia Literacy,NEWRK,3 Hrs,ASYN,,Aug 31 - Dec 10,"Hofstetter,Fred T"
COMM486011,LEC,Multimedia Literacy,NEWRK,3 Hrs,ASYN,,Aug 31 - Dec 10,"Hofstetter,Fred T"
COMM601010,LEC,Epistemology and Theory in Communication,NEWRK,3 Hrs,TR,11:00AM - 12:15PM,Aug 31 - Dec 10,"Young,Dannagal Goldthwaite"
COMM601010,LEC,Epistemology and Theory in Communication,NEWRK,3 Hrs,TR,11:00AM - 12:15PM,Aug 31 - Dec 10,"Young,Dannagal Goldthwaite"
COMM603010,LEC,Communication Research Methods - Procedures,NEWRK,3 Hrs,TR,2:00PM - 3:15PM,Aug 31 - Dec 10,"Caplan,Scott E"
COMM633010,LEC,Topics in Political Communication: POLITICAL MESSAGES AND EFFECTS,NEWRK,3 Hrs,W,6:00PM - 9:00PM,Aug 31 - Dec 10,"Brewer,Paul Ryan"
COMM654010,LEC,Children and the Media,NEWRK,3 Hrs,TR,9:30AM - 10:45AM,Aug 31 - Dec 10,"Ellithorpe,Morgan"
COMM670010,LEC,Media Theory,NEWRK,3 Hrs,T,6:00PM - 9:00PM,Aug 31 - Dec 10,"Lambe,Jennifer L"
COMM702610,LEC,Principles of Strategic Communication,NEWRK,3 Hrs,ASYN,,Aug 31 - Oct 15,"Smith,Tara Lynn"
COMM703650,LEC,Communication Research,NEWRK,3 Hrs,ASYN,,Oct 18 - Dec 10,"Angelini,James Reynolds"
COMM706610,LEC,Communication Theory,NEWRK,3 Hrs,ASYN,,Aug 31 - Oct 15,"Young,Dannagal Goldthwaite"
COMM707650,LEC,Strategic Communication Ethics,NEWRK,3 Hrs,ASYN,12:00AM - 12:00AM,Oct 18 - Dec 10,"Lambe,Jennifer L"
COMM724610,LEC,Public Relations Writing,NEWRK,3 Hrs,ASYN,,Aug 31 - Oct 15,"Heinly,Jennifer"
COMM727650,LEC,PR Management,NEWRK,3 Hrs,ASYN,,Oct 18 - Dec 10,"Wissinger,Kent"
COMM731650,LEC,Interactive Marketing,NEWRK,3 Hrs,ASYN,,Oct 18 - Dec 10,"Vargas,Claudia"
COMM733610,LEC,Writing for Digital Media,NEWRK,3 Hrs,ASYN,,Aug 31 - Oct 15,"Schulz,Joseph"
COMM753650,LEC,Media Analytics,NEWRK,3 Hrs,ASYN,,Oct 18 - Dec 10,"Rossi,Gregory"
COMM754610,LEC,Communication and Leadership,NEWRK,3 Hrs,ASYN,,Aug 31 - Oct 15,"Wohl,William"
COMM769610,DIS,Strategic Communication Capstone,NEWRK,3 Hrs,ASYN,,Aug 31 - Oct 15,"Smith,Tara Lynn"
COMM814010,LEC,Communication Campaigns,NEWRK,3 Hrs,M,6:00PM - 9:00PM,Aug 31 - Dec 10,"Bleakley,Amy"
COMM869000,IND,Master's Thesis,NEWRK,1-6 Hrs,ASYN,,Aug 31 - Dec 10,Staff
COMM890010,LEC,Communication Colloquium,NEWRK,0 Hrs,R,3:30PM - 4:45PM,Aug 31 - Dec 10,"Silk,Kami"
CPEG202070,LEC,Introduction to Digital Systems,NEWRK,3 Hrs,TBD,,Aug 31 - Dec 10,Staff
CPEG222010,LEC,Microprocessor Systems,NEWRK,4 Hrs,MWF,11:15AM - 12:05PM,Aug 31 - Dec 10,"Yang,Chengmo"
CPEG301010,LEC,Cybersecurity Scholars,NEWRK,1 Hrs,M,4:40PM - 5:30PM,Aug 31 - Dec 10,"Novocin,Andrew Paul"
CPEG301011,LEC,Cybersecurity Scholars,NEWRK,1 Hrs,M,3:40PM - 4:30PM,Aug 31 - Dec 10,"Novocin,Andrew Paul"
CPEG323010,LEC,Introduction to Computer Systems Engineering,NEWRK,3 Hrs,MWF,9:05AM - 9:55AM,Aug 31 - Dec 10,"Fang,Hui"
CPEG366000,IND,INDEPENDENT STUDY,NEWRK,1-6 Hrs,TBD,,Aug 31 - Dec 10,Staff
CPEG419010,LEC,Computer Networks I,NEWRK,3 Hrs,TR,11:00AM - 12:15PM,Aug 31 - Dec 10,"Sethi,Adarshpal S"
CPEG424010,LEC,Analog Integrated Circuit Design,NEWRK,3 Hrs,TR,3:30PM - 4:45PM,Aug 31 - Dec 10,"Saxena,Vishal"
CPEG455010,LEC,High-Performance Computing with Commodity Hardware,NEWRK,3 Hrs,MWF,1:25PM - 2:15PM,Aug 31 - Dec 10,"Li,Xiaoming"
CPEG460010,LEC,Introduction to VLSI Systems,NEWRK,3 Hrs,TR,11:00AM - 12:15PM,Aug 31 - Dec 10,"Kiamilev,Fouad E"
CPEG460080,LEC,Introduction to VLSI Systems,NEWRK,3 Hrs,TR,11:00AM - 12:15PM,Aug 31 - Dec 10,"Kiamilev,Fouad E"
CPEG466000,IND,INDEPENDENT STUDY,NEWRK,1-6 Hrs,TBD,,Aug 31 - Dec 10,Staff
CPEG467010,LEC,SEMINAR: COMPU & DATA-INTSV RSCH & APPL,NEWRK,3 Hrs,,Canceled,,
CPEG470010,LEC,Web Applications Security,NEWRK,3 Hrs,MWF,9:05AM - 9:55AM,Aug 31 - Dec 10,"Novocin,Andrew Paul"
CPEG471010,LEC,Pen Test and Reverse Engineering,NEWRK,3 Hrs,T,6:00PM - 9:00PM,Aug 31 - Dec 10,"Cronin,Patrick Timothy"
CPEG473010,LEC,Cloud Computing and Security,NEWRK,3 Hrs,R,6:30PM - 9:15PM,Aug 31 - Dec 10,"Bohacek,Stephan K"
CPEG475010,LEC,IoT and Embedded Systems Security,NEWRK,3 Hrs,TR,2:00PM - 3:15PM,Aug 31 - Dec 10,"Tsoutsos,Nektarios Georgios"
CPEG494010,LEC,System Hardening and Protection,NEWRK,3 Hrs,W,6:00PM - 9:00PM,Aug 31 - Dec 10,"Cotton,Charles Jackson"
CPEG496010,LEC,Topics in Cybersecurity,NEWRK,3 Hrs,M,6:00PM - 9:00PM,Aug 31 - Dec 10,"Cotton,Charles Jackson"
CPEG498010,LEC,Senior Design I,NEWRK,3 Hrs,TR,5:00PM - 6:15PM,Aug 31 - Dec 10,"Cotton,Charles Jackson"
CPEG498080,LEC,Senior Design I,NEWRK,3 Hrs,TR,5:00PM - 6:15PM,Aug 31 - Dec 10,"Cotton,Charles Jackson"
CPEG624010,LEC,Analog Integrated Circuit Design,NEWRK,3 Hrs,TR,3:30PM - 4:45PM,Aug 31 - Dec 10,"Saxena,Vishal"
CPEG651010,LEC,Computer Networks II,NEWRK,3 Hrs,TR,11:00AM - 12:15PM,Aug 31 - Dec 10,"Bohacek,Stephan K"
CPEG655010,LEC,High-Performance Computing with Commodity Hardware,NEWRK,3 Hrs,MWF,1:25PM - 2:15PM,Aug 31 - Dec 10,"Li,Xiaoming"
CPEG660010,LEC,Introduction to VLSI Systems,NEWRK,4 Hrs,TR,11:00AM - 12:15PM,Aug 31 - Dec 10,"Kiamilev,Fouad E"
CPEG665650,LEC,Introduction to Cybersecurity,NEWRK,3 Hrs,ASYN,,Oct 18 - Dec 10,"Cotton,Charles Jackson"
CPEG667010,LEC,SEMINAR: COMPU & DATA-INTSV RSCH & APPL,NEWRK,3 Hrs,,Canceled,,
CPEG670010,LEC,Web Applications Security,NEWRK,3 Hrs,MWF,9:05AM - 9:55AM,Aug 31 - Dec 10,"Novocin,Andrew Paul"
CPEG671010,LEC,Pen Test and Reverse Engineering,NEWRK,3 Hrs,T,6:00PM - 9:00PM,Aug 31 - Dec 10,"Cronin,Patrick Timothy"
CPEG671610,LEC,Pen Test and Reverse Engineering,NEWRK,3 Hrs,ASYN,,Aug 31 - Oct 15,"Van Antwerp,Ryan C"
CPEG671610,LEC,Pen Test and Reverse Engineering,NEWRK,3 Hrs,ASYN,,Aug 31 - Oct 15,"Van Antwerp,Ryan C"
CPEG673010,LEC,Cloud Computing and Security,NEWRK,3 Hrs,R,6:30PM - 9:15PM,Aug 31 - Dec 10,"Bohacek,Stephan K"
CPEG675010,LEC,IoT and Embedded Systems Security,NEWRK,3 Hrs,TR,2:00PM - 3:15PM,Aug 31 - Dec 10,"Tsoutsos,Nektarios Georgios"
CPEG694010,LEC,System Hardening and Protection,NEWRK,3 Hrs,W,6:00PM - 9:00PM,Aug 31 - Dec 10,"Cotton,Charles Jackson"
CPEG696010,LEC,Topics in Cybersecurity,NEWRK,3 Hrs,M,6:00PM - 9:00PM,Aug 31 - Dec 10,"Cotton,Charles Jackson"
CPEG697650,LEC,Advanced Cybersecurity,NEWRK,3 Hrs,ASYN,,Oct 18 - Dec 10,"Wang PhD,Haining"
CPEG869000,IND,Master's Thesis,NEWRK,1-6 Hrs,TBD,,Aug 31 - Dec 10,Staff
CRJU110010,LEC,Introduction to Criminal Justice,NEWRK,3 Hrs,MWF,10:10AM - 11:00AM,Aug 31 - Dec 10,"Fichtelberg,Aaron Micah"
CRJU110012,LEC,Introduction to Criminal Justice,NEWRK,3 Hrs,ASYN,,Aug 31 - Dec 10,"Hughes,Cresean"
CRJU110013,LEC,Introduction to Criminal Justice,NEWRK,3 Hrs,TR,5:00PM - 6:15PM,Aug 31 - Dec 10,"Joseph,Emma Jean"
CRJU110070,LEC,Introduction to Criminal Justice,NEWRK,3 Hrs,TBD,12:00AM - 12:00AM,Aug 31 - Dec 10,"Toole,Ruth A"
CRJU110080,LEC,Introduction to Criminal Justice,NEWRK,3 Hrs,MWF,10:10AM - 11:00AM,Aug 31 - Dec 10,"Fichtelberg,Aaron Micah"
CRJU110310,LEC,Introduction to Criminal Justice,DOVER,3 Hrs,TR,11:00AM - 12:15PM,Aug 31 - Dec 10,"Joseph,Emma Jean"
CRJU110510,LEC,Introduction to Criminal Justice,GTOWN,3 Hrs,MW,1:30PM - 2:45PM,Aug 31 - Dec 10,"Joseph,Emma Jean"
CRJU110710,LEC,Introduction to Criminal Justice,WILM,3 Hrs,TR,9:30AM - 10:45AM,Aug 31 - Dec 10,"Brown,Kevin A"
CRJU201010,LEC,Problems of Law Enforcement,NEWRK,3 Hrs,MWF,10:10AM - 11:00AM,Aug 31 - Dec 10,"Miller,Jeanee"
CRJU201011,LEC,Problems of Law Enforcement,NEWRK,3 Hrs,TR,8:00AM - 9:15AM,Aug 31 - Dec 10,"Griffin,Jennifer Diehl"
