Class ID,Class Type,Class Title,Campus,Credits,Days,Time,Date,Instructor,PreReqs
BISC207024L,LAB,Introductory Biology I,NEWRK,4 Hrs,T,4:00PM - 6:15PM,Feb 7 - May 17,"Kasprzak,Megan Elise",{}
BISC207030L,LAB,Introductory Biology I,NEWRK,4 Hrs,W,4:15PM - 6:30PM,Feb 7 - May 17,"Kasprzak,Megan Elise",{}
BISC207031L,LAB,Introductory Biology I,NEWRK,4 Hrs,W,1:45PM - 4:00PM,Feb 7 - May 17,"Kasprzak,Megan Elise",{}
BISC207032L,LAB,Introductory Biology I,NEWRK,4 Hrs,W,6:45PM - 9:00PM,Feb 7 - May 17,"Kasprzak,Megan Elise",{}
BISC207033L,LAB,Introductory Biology I,NEWRK,4 Hrs,M,4:15PM - 6:30PM,Feb 7 - May 17,"Kasprzak,Megan Elise",{}
BISC207034L,LAB,Introductory Biology I,NEWRK,4 Hrs,R,8:30AM - 10:45AM,Feb 7 - May 17,"Kasprzak,Megan Elise",{}
BISC207040L,LAB,Introductory Biology I,NEWRK,4 Hrs,M,6:45PM - 9:00PM,Feb 7 - May 17,"Kasprzak,Megan Elise",{}
BISC207041L,LAB,Introductory Biology I,NEWRK,4 Hrs,T,1:30PM - 3:45PM,Feb 7 - May 17,"Kasprzak,Megan Elise",{}
BISC207042L,LAB,Introductory Biology I,NEWRK,4 Hrs,T,11:00AM - 1:15PM,Feb 7 - May 17,"Kasprzak,Megan Elise",{}
BISC207043L,LAB,Introductory Biology I,NEWRK,4 Hrs,T,6:30PM - 8:45PM,Feb 7 - May 17,"Kasprzak,Megan Elise",{}
BISC207044L,LAB,Introductory Biology I,NEWRK,4 Hrs,W,11:15AM - 1:30PM,Feb 7 - May 17,"Kasprzak,Megan Elise",{}
BISC207070,LEC,Introductory Biology I,NEWRK,4 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A",{}
BISC207071,LEC,Introductory Biology I,NEWRK,4 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A",{}
BISC208030,LEC,Introductory Biology II,NEWRK,4 Hrs,TR,12:30PM - 1:45PM,Feb 7 - May 17,"Nauen,Jennifer Claire",{'required': {'BISC207': 'false'}}
BISC208030L,LAB,Introductory Biology II,NEWRK,4 Hrs,T,4:00PM - 6:15PM,Feb 7 - May 17,"Kasprzak,Megan Elise",{'required': {'BISC207': 'false'}}
BISC208031L,LAB,Introductory Biology II,NEWRK,4 Hrs,W,11:15AM - 1:30PM,Feb 7 - May 17,"Kasprzak,Megan Elise",{'required': {'BISC207': 'false'}}
BISC208032L,LAB,Introductory Biology II,NEWRK,4 Hrs,R,8:30AM - 10:45AM,Feb 7 - May 17,"Kasprzak,Megan Elise",{'required': {'BISC207': 'false'}}
BISC208033L,LAB,Introductory Biology II,NEWRK,4 Hrs,W,4:15PM - 6:30PM,Feb 7 - May 17,"Kasprzak,Megan Elise",{'required': {'BISC207': 'false'}}
BISC208040,LEC,Introductory Biology II,NEWRK,4 Hrs,TR,2:00PM - 3:15PM,Feb 7 - May 17,"Nauen,Jennifer Claire",{'required': {'BISC207': 'false'}}
BISC208040L,LAB,Introductory Biology II,NEWRK,4 Hrs,R,11:00AM - 1:15PM,Feb 7 - May 17,"Kasprzak,Megan Elise",{'required': {'BISC207': 'false'}}
BISC208041L,LAB,Introductory Biology II,NEWRK,4 Hrs,W,1:45PM - 4:00PM,Feb 7 - May 17,"Kasprzak,Megan Elise",{'required': {'BISC207': 'false'}}
BISC208042L,LAB,Introductory Biology II,NEWRK,4 Hrs,W,6:45PM - 9:00PM,Feb 7 - May 17,"Kasprzak,Megan Elise",{'required': {'BISC207': 'false'}}
BISC208043L,LAB,Introductory Biology II,NEWRK,4 Hrs,T,11:00AM - 1:15PM,Feb 7 - May 17,"Kasprzak,Megan Elise",{'required': {'BISC207': 'false'}}
BISC208060,LEC,Introductory Biology II,NEWRK,4 Hrs,TR,11:00AM - 12:15PM,Feb 7 - May 17,"Laverty,Gary H",{'required': {'BISC207': 'false'}}
BISC208060,LEC,Introductory Biology II,NEWRK,4 Hrs,TR,11:00AM - 12:15PM,Feb 7 - May 17,"Laverty,Gary H",{'required': {'BISC207': 'false'}}
BISC208061L,LAB,Introductory Biology II,NEWRK,4 Hrs,W,8:30AM - 10:45AM,Feb 7 - May 17,"Kasprzak,Megan Elise",{'required': {'BISC207': 'false'}}
BISC208062L,LAB,Introductory Biology II,NEWRK,4 Hrs,T,1:30PM - 3:45PM,Feb 7 - May 17,"Kasprzak,Megan Elise",{'required': {'BISC207': 'false'}}
BISC208063L,LAB,Introductory Biology II,NEWRK,4 Hrs,T,6:30PM - 8:45PM,Feb 7 - May 17,"Kasprzak,Megan Elise",{'required': {'BISC207': 'false'}}
BISC208070,LEC,Introductory Biology II,NEWRK,4 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A",{'required': {'BISC207': 'false'}}
BISC208071,LEC,Introductory Biology II,NEWRK,4 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A",{'required': {'BISC207': 'false'}}
BISC208084,LEC,Introductory Biology II,NEWRK,4 Hrs,TR,12:30PM - 1:45PM,Feb 7 - May 17,"Hlousek-Radojcic,Alenka",{'required': {'BISC207': 'false'}}
BISC208084L,LAB,Introductory Biology II,NEWRK,4 Hrs,M,12:30PM - 3:15PM,Feb 7 - May 17,"Hlousek-Radojcic,Alenka",{'required': {'BISC207': 'false'}}
BISC208085,LEC,Introductory Biology II,NEWRK,4 Hrs,TR,12:30PM - 1:45PM,Feb 7 - May 17,"Hlousek-Radojcic,Alenka",{'required': {'BISC207': 'false'}}
BISC208085L,LAB,Introductory Biology II,NEWRK,4 Hrs,W,12:30PM - 3:15PM,Feb 7 - May 17,"Hlousek-Radojcic,Alenka",{'required': {'BISC207': 'false'}}
BISC208110,LEC,Introductory Biology II,NEWRK,4 Hrs,TR,3:30PM - 4:45PM,Feb 7 - May 17,"DeVito,Stefanie Renee",{'required': {'BISC207': 'false'}}
BISC208110L,LAB,Introductory Biology II,NEWRK,4 Hrs,W,8:00AM - 10:15AM,Feb 7 - May 17,"DeVito,Stefanie Renee",{'required': {'BISC207': 'false'}}
BISC208111L,LAB,Introductory Biology II,NEWRK,4 Hrs,W,10:30AM - 12:45PM,Feb 7 - May 17,"DeVito,Stefanie Renee",{'required': {'BISC207': 'false'}}
BISC208111,LEC,Introductory Biology II,NEWRK,4 Hrs,TR,11:00AM - 12:15PM,Feb 7 - May 17,"DeVito,Stefanie Renee",{'required': {'BISC207': 'false'}}
BISC208112,LEC,Introductory Biology II,NEWRK,4 Hrs,TR,3:30PM - 4:45PM,Feb 7 - May 17,"DeVito,Stefanie Renee",{'required': {'BISC207': 'false'}}
BISC208112L,LAB,Introductory Biology II,NEWRK,4 Hrs,W,1:00PM - 3:15PM,Feb 7 - May 17,"DeVito,Stefanie Renee",{'required': {'BISC207': 'false'}}
BISC208114,LEC,Introductory Biology II,NEWRK,4 Hrs,TR,2:00PM - 3:15PM,Feb 7 - May 17,"DeVito,Stefanie Renee",{'required': {'BISC207': 'false'}}
BISC208114L,LAB,Introductory Biology II,NEWRK,4 Hrs,T,8:00AM - 10:15AM,Feb 7 - May 17,"DeVito,Stefanie Renee",{'required': {'BISC207': 'false'}}
BISC208115,LEC,Introductory Biology II,NEWRK,4 Hrs,TR,2:00PM - 3:15PM,Feb 7 - May 17,"DeVito,Stefanie Renee",{'required': {'BISC207': 'false'}}
BISC208115L,LAB,Introductory Biology II,NEWRK,4 Hrs,T,10:30AM - 12:45PM,Feb 7 - May 17,"DeVito,Stefanie Renee",{'required': {'BISC207': 'false'}}
BISC208116,LEC,Introductory Biology II,NEWRK,4 Hrs,TR,3:30PM - 4:45PM,Feb 7 - May 17,"DeVito,Stefanie Renee",{'required': {'BISC207': 'false'}}
BISC208116L,LAB,Introductory Biology II,NEWRK,4 Hrs,T,1:00PM - 3:15PM,Feb 7 - May 17,"DeVito,Stefanie Renee",{'required': {'BISC207': 'false'}}
BISC208117L,LAB,Introductory Biology II,NEWRK,4 Hrs,T,3:30PM - 5:45PM,Feb 7 - May 17,"DeVito,Stefanie Renee",{'required': {'BISC207': 'false'}}
BISC208117,LEC,Introductory Biology II,NEWRK,4 Hrs,TR,11:00AM - 12:15PM,Feb 7 - May 17,"DeVito,Stefanie Renee",{'required': {'BISC207': 'false'}}
BISC208120,LEC,Introductory Biology II,NEWRK,4 Hrs,TR,2:00PM - 3:15PM,Feb 7 - May 17,"DeVito,Stefanie Renee",{'required': {'BISC207': 'false'}}
BISC208120L,LAB,Introductory Biology II,NEWRK,4 Hrs,F,8:00AM - 10:15AM,Feb 7 - May 17,"DeVito,Stefanie Renee",{'required': {'BISC207': 'false'}}
BISC208121,LEC,Introductory Biology II,NEWRK,4 Hrs,TR,11:00AM - 12:15PM,Feb 7 - May 17,"DeVito,Stefanie Renee",{'required': {'BISC207': 'false'}}
BISC208121L,LAB,Introductory Biology II,NEWRK,4 Hrs,F,10:30AM - 12:45PM,Feb 7 - May 17,"DeVito,Stefanie Renee",{'required': {'BISC207': 'false'}}
BISC208122,LEC,Introductory Biology II,NEWRK,4 Hrs,TR,3:30PM - 4:45PM,Feb 7 - May 17,"DeVito,Stefanie Renee",{'required': {'BISC207': 'false'}}
BISC208122L,LAB,Introductory Biology II,NEWRK,4 Hrs,F,1:00PM - 3:15PM,Feb 7 - May 17,"DeVito,Stefanie Renee",{'required': {'BISC207': 'false'}}
BISC208124,LEC,Introductory Biology II,NEWRK,4 Hrs,TR,2:00PM - 3:15PM,Feb 7 - May 17,"DeVito,Stefanie Renee",{'required': {'BISC207': 'false'}}
BISC208124L,LAB,Introductory Biology II,NEWRK,4 Hrs,R,8:00AM - 10:15AM,Feb 7 - May 17,"DeVito,Stefanie Renee",{'required': {'BISC207': 'false'}}
BISC208125,LEC,Introductory Biology II,NEWRK,4 Hrs,TR,2:00PM - 3:15PM,Feb 7 - May 17,"DeVito,Stefanie Renee",{'required': {'BISC207': 'false'}}
BISC208125L,LAB,Introductory Biology II,NEWRK,4 Hrs,R,10:30AM - 12:45PM,Feb 7 - May 17,"DeVito,Stefanie Renee",{'required': {'BISC207': 'false'}}
BISC208126,LEC,Introductory Biology II,NEWRK,4 Hrs,TR,3:30PM - 4:45PM,Feb 7 - May 17,"DeVito,Stefanie Renee",{'required': {'BISC207': 'false'}}
BISC208126L,LAB,Introductory Biology II,NEWRK,4 Hrs,R,1:00PM - 3:15PM,Feb 7 - May 17,"DeVito,Stefanie Renee",{'required': {'BISC207': 'false'}}
BISC208127L,LAB,Introductory Biology II,NEWRK,4 Hrs,R,3:30PM - 5:45PM,Feb 7 - May 17,"DeVito,Stefanie Renee",{'required': {'BISC207': 'false'}}
BISC208127,LEC,Introductory Biology II,NEWRK,4 Hrs,TR,11:00AM - 12:15PM,Feb 7 - May 17,"DeVito,Stefanie Renee",{'required': {'BISC207': 'false'}}
BISC208310,LEC,Introductory Biology II,DOVER,4 Hrs,TR,11:00AM - 12:15PM,Feb 7 - May 17,"Giardina,Thomas John",{'required': {'BISC207': 'false'}}
BISC208310L,LAB,Introductory Biology II,DOVER,4 Hrs,T,8:00AM - 10:15AM,Feb 7 - May 17,"Giardina,Thomas John",{'required': {'BISC207': 'false'}}
BISC208710L,LAB,Introductory Biology II,WILM,4 Hrs,M,1:30PM - 3:30PM,Feb 7 - May 17,"McDevit,Daniel Christopher",{'required': {'BISC207': 'false'}}
BISC208710,LEC,Introductory Biology II,WILM,4 Hrs,TR,9:30AM - 10:45AM,Feb 7 - May 17,"McDevit,Daniel Christopher",{'required': {'BISC207': 'false'}}
BISC267070,LEC,SEMINAR: INTRO TO BIO I,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A",{}
BISC267071,LEC,SEMINAR: INTRO TO BIO I,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A",{}
BISC267072,LEC,SEMINAR: INTRO TO BIO II,NEWRK,3 Hrs,,Canceled,,,{}
BISC276070,LEC,Human Physiology,NEWRK,4 Hrs,,Canceled,,,{'required': {'BISC205': 'false'}}
BISC276194,LEC,Human Physiology,NEWRK,4 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - May 17,"Hong,Seung Mook",{'required': {'BISC205': 'false'}}
BISC276195,LEC,Human Physiology,NEWRK,4 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - May 17,"Hong,Seung Mook",{'required': {'BISC205': 'false'}}
BISC276510,LEC,Human Physiology,GTOWN,4 Hrs,T,6:00PM - 9:30PM,Feb 7 - May 17,"Giardina,Thomas John",{'required': {'BISC205': 'false'}}
BISC276510,LEC,Human Physiology,GTOWN,4 Hrs,T,6:00PM - 9:30PM,Feb 7 - May 17,"Giardina,Thomas John",{'required': {'BISC205': 'false'}}
BISC300010,LEC,Introduction to Microbiology,NEWRK,4 Hrs,TR,3:30PM - 4:45PM,Feb 7 - May 17,"Hlousek-Radojcic,Alenka",{'required': {'BISC207': 'false'}}
BISC300011,LEC,Introduction to Microbiology,NEWRK,4 Hrs,MWF,11:15AM - 12:05PM,Feb 7 - May 17,"Cooper,Carlton Rodney",{'required': {'BISC207': 'false'}}
BISC300012,LEC,Introduction to Microbiology,NEWRK,4 Hrs,TR,9:30AM - 10:45AM,Feb 7 - May 17,"Sutherland,Molly",{'required': {'BISC207': 'false'}}
BISC300013,LEC,Introduction to Microbiology,NEWRK,4 Hrs,MW,8:40AM - 9:55AM,Feb 7 - May 17,"Hlousek-Radojcic,Alenka",{'required': {'BISC207': 'false'}}
BISC300020L,LAB,Introduction to Microbiology,NEWRK,0 Hrs,T,8:00AM - 11:00AM,Feb 7 - May 17,"Kemmerer,Mariah",{'required': {'BISC207': 'false'}}
BISC300021L,LAB,Introduction to Microbiology,NEWRK,0 Hrs,T,11:20AM - 2:20PM,Feb 7 - May 17,"Kemmerer,Mariah",{'required': {'BISC207': 'false'}}
BISC300022L,LAB,Introduction to Microbiology,NEWRK,0 Hrs,T,2:40PM - 5:40PM,Feb 7 - May 17,"Kemmerer,Mariah",{'required': {'BISC207': 'false'}}
BISC300023L,LAB,Introduction to Microbiology,NEWRK,0 Hrs,T,6:00PM - 9:00PM,Feb 7 - May 17,"Kemmerer,Mariah",{'required': {'BISC207': 'false'}}
BISC300024L,LAB,Introduction to Microbiology,NEWRK,0 Hrs,M,6:00PM - 9:00PM,Feb 7 - May 17,"Kemmerer,Mariah",{'required': {'BISC207': 'false'}}
BISC300025L,LAB,Introduction to Microbiology,NEWRK,0 Hrs,W,11:20AM - 2:20PM,Feb 7 - May 17,"Kemmerer,Mariah",{'required': {'BISC207': 'false'}}
BISC300026L,LAB,Introduction to Microbiology,NEWRK,0 Hrs,W,2:40PM - 5:40PM,Feb 7 - May 17,"Kemmerer,Mariah",{'required': {'BISC207': 'false'}}
BISC300027L,LAB,Introduction to Microbiology,NEWRK,0 Hrs,W,6:00PM - 9:00PM,Feb 7 - May 17,"Kemmerer,Mariah",{'required': {'BISC207': 'false'}}
BISC300028L,LAB,Introduction to Microbiology,NEWRK,0 Hrs,R,8:00AM - 11:00AM,Feb 7 - May 17,"Kemmerer,Mariah",{'required': {'BISC207': 'false'}}
BISC300029L,LAB,Introduction to Microbiology,NEWRK,0 Hrs,R,11:20AM - 2:20PM,Feb 7 - May 17,"Kemmerer,Mariah",{'required': {'BISC207': 'false'}}
BISC300030L,LAB,Introduction to Microbiology,NEWRK,0 Hrs,R,2:40PM - 5:40PM,Feb 7 - May 17,"Kemmerer,Mariah",{'required': {'BISC207': 'false'}}
BISC300031L,LAB,Introduction to Microbiology,NEWRK,0 Hrs,R,6:00PM - 9:00PM,Feb 7 - May 17,"Kemmerer,Mariah",{'required': {'BISC207': 'false'}}
BISC302010,LEC,General Ecology,NEWRK,3 Hrs,TR,11:00AM - 12:15PM,Feb 7 - May 17,"Mahaffy,Lynn A",{'required': {'BISC208': 'false'}}
BISC302070,LEC,General Ecology,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A",{'required': {'BISC208': 'false'}}
BISC302071,LEC,General Ecology,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A",{'required': {'BISC208': 'false'}}
BISC305010,LEC,Cell Biology,NEWRK,3 Hrs,TR,12:30PM - 1:45PM,Feb 7 - May 17,"Galileo,Deni S","{'required': {'BISC208': 'false', 'CHEM104': 'false'}}"
BISC305070,LEC,Cell Biology,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A","{'required': {'BISC208': 'false', 'CHEM104': 'false'}}"
BISC305071,LEC,Cell Biology,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A","{'required': {'BISC208': 'false', 'CHEM104': 'false'}}"
BISC306010,LEC,General Physiology,NEWRK,3 Hrs,TR,9:30AM - 10:45AM,Feb 7 - May 17,"Trimby,Christopher Matthew",{'required': {'BISC208': 'false'}}
BISC306080,LEC,General Physiology,NEWRK,3 Hrs,TR,11:00AM - 12:15PM,Feb 7 - May 17,"Trimby,Christopher Matthew",{'required': {'BISC208': 'false'}}
BISC312010,LEC,Field Ecology,NEWRK,3 Hrs,W,12:30PM - 1:20PM,Feb 7 - May 17,"Mahaffy,Lynn A",{'required': {'BISC302': 'false'}}
BISC312020L,LAB,Field Ecology,NEWRK,3 Hrs,W,1:20PM - 5:20PM,Feb 7 - May 17,"Mahaffy,Lynn A",{'required': {'BISC302': 'false'}}
BISC315010,LEC,Experimental Cell Biology,NEWRK,3 Hrs,T,1:25PM - 2:15PM,Feb 7 - May 17,"Laverty,Gary H","{'required': {'BISC208': 'false', 'BISC305': 'false'}}"
BISC315011,LEC,Experimental Cell Biology,NEWRK,3 Hrs,W,1:25PM - 2:15PM,Feb 7 - May 17,"Curran Hossler,Kathleen","{'required': {'BISC208': 'false', 'BISC305': 'false'}}"
BISC315020L,LAB,Experimental Cell Biology,NEWRK,3 Hrs,T,2:15PM - 6:25PM,Feb 7 - May 17,"Laverty,Gary H","{'required': {'BISC208': 'false', 'BISC305': 'false'}}"
BISC315030L,LAB,Experimental Cell Biology,NEWRK,3 Hrs,W,2:15PM - 6:25PM,Feb 7 - May 17,"Curran Hossler,Kathleen","{'required': {'BISC208': 'false', 'BISC305': 'false'}}"
BISC316010,LEC,Experimental Physiology,NEWRK,3 Hrs,T,12:30PM - 1:30PM,Feb 7 - May 17,"Trimby,Christopher Matthew","{'required': {'BISC208': 'false', 'CHEM104': 'false'}}"
BISC316011,LEC,Experimental Physiology,NEWRK,3 Hrs,W,12:30PM - 1:30PM,Feb 7 - May 17,"Trimby,Christopher Matthew","{'required': {'BISC208': 'false', 'CHEM104': 'false'}}"
BISC316020L,LAB,Experimental Physiology,NEWRK,3 Hrs,T,1:30PM - 5:30PM,Feb 7 - May 17,"Trimby,Christopher Matthew","{'required': {'BISC208': 'false', 'CHEM104': 'false'}}"
BISC316030L,LAB,Experimental Physiology,NEWRK,3 Hrs,W,1:30PM - 5:30PM,Feb 7 - May 17,"Trimby,Christopher Matthew","{'required': {'BISC208': 'false', 'CHEM104': 'false'}}"
BISC367070,LEC,SEMINAR,NEWRK,1 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A",{}
BISC367071,LEC,SEMINAR,NEWRK,1 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A",{}
BISC367072,LEC,SEMINAR,NEWRK,4 Hrs,,Canceled,,,{}
BISC367073,LEC,SEMINAR,NEWRK,4 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A",{}
BISC367074,LEC,SEMINAR,NEWRK,3 Hrs,,Canceled,,,{}
BISC400010,LEC,Special Topics in Biology: MODERN BIOLOGICAL MICROSCOPY,NEWRK,1 Hrs,W,12:20PM - 1:10PM,Feb 7 - May 17,"Galileo,Deni S",{'required': {'BISC208': 'false'}}
BISC400011,LEC,Special Topics in Biology: SIGNAL TRANSDUCTION,NEWRK,1 Hrs,R,12:20PM - 1:10PM,Feb 7 - May 17,"Van Golen,Kenneth Louis",{'required': {'BISC208': 'false'}}
BISC400012,LEC,Special Topics in Biology: GENETICALLY MODIFYING HUMANS,NEWRK,1 Hrs,W,12:20PM - 1:10PM,Feb 7 - May 17,"Raden,David L",{'required': {'BISC208': 'false'}}
BISC400013,LEC,"Special Topics in Biology: HONEY BEES: PARASITES, DISEASE",NEWRK,1 Hrs,M,3:35PM - 4:25PM,Feb 7 - May 17,"Curran Hossler,Kathleen",{'required': {'BISC208': 'false'}}
BISC401010,LEC,Molecular Biology of the Cell,NEWRK,3 Hrs,TR,12:30PM - 1:45PM,Feb 7 - May 17,"Sikes,Robert Allen",{'required': {'BISC207': 'false'}}
BISC403010,LEC,Genetics,NEWRK,3 Hrs,MWF,10:10AM - 11:00AM,Feb 7 - May 17,"Shao,Lisha",{'required': {'BISC207': 'false'}}
BISC403011,LEC,Genetics,NEWRK,3 Hrs,MWF,11:15AM - 12:05PM,Feb 7 - May 17,"Jaramillo-Lambert,Aimee",{'required': {'BISC207': 'false'}}
BISC403012,LEC,Genetics,NEWRK,3 Hrs,MWF,2:30PM - 3:20PM,Feb 7 - May 17,"Raden,David L",{'required': {'BISC207': 'false'}}
BISC411010L,LAB,Experimental Molecular Biology,NEWRK,4 Hrs,TR,1:00PM - 5:00PM,Feb 7 - May 17,"Raden,David L","{'required': {'BISC208': 'false', 'BISC401': 'false'}}"
BISC411010L,LAB,Experimental Molecular Biology,NEWRK,4 Hrs,TR,1:00PM - 5:00PM,Feb 7 - May 17,"Raden,David L","{'required': {'BISC208': 'false', 'BISC401': 'false'}}"
BISC413010L,LAB,Advanced Genetics Laboratory,NEWRK,3 Hrs,MF,1:00PM - 4:00PM,Feb 7 - May 17,"Tanis,Jessica E","{'required': {'BISC208': 'false', 'BISC403': 'false'}}"
BISC414010,LEC,Topics in Development & Cancer,NEWRK,3 Hrs,TR,9:30AM - 10:45AM,Feb 7 - May 17,"Wei,Shuo","{'required': {'BISC305': 'false', 'BISC401': 'false', 'BISC403': 'false'}}"
BISC415010,LEC,Developmental Biology,NEWRK,3 Hrs,TR,9:30AM - 10:45AM,Feb 7 - May 17,"Song,Jia Ling","{'required': {'BISC207': 'false', 'BISC208': 'false'}}"
BISC422000,IND,Teaching Experience,NEWRK,2 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - May 17,Staff,"{'required': {'BISC207': 'false', 'BISC208': 'false', 'BISC403': 'false'}}"
BISC425010,LEC,Cancer Biology,NEWRK,3 Hrs,MW,3:35PM - 4:50PM,Feb 7 - May 17,"Cooper,Carlton Rodney","{'required': {'BISC207': 'false', 'CHEM321': 'false'}}"
BISC435010,LEC,Population Ecology,NEWRK,3 Hrs,MW,8:40AM - 9:55AM,Feb 7 - May 17,"Crossley,Michael",{'required': {'BISC302': 'false'}}
BISC451000,IND,Undergraduate Thesis I,NEWRK,3 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - May 17,Staff,{'required': {}}
BISC452000,IND,Undergraduate Thesis II,NEWRK,3 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - May 17,Staff,{'required': {'BISC451': 'false'}}
BISC466000,IND,Independent Study,NEWRK,1-6 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - May 17,Staff,{}
BISC467010,LEC,SEMINAR: EXPERIMENTAL MICROBIOLOGY,NEWRK,3 Hrs,M,11:30AM - 12:15PM,Feb 7 - May 17,"Bird,Jeremy",{}
BISC467011,LEC,SEMINAR: INSECT-BORNE DISEASE ECOLOGY,NEWRK,3 Hrs,TR,11:00AM - 12:15PM,Feb 7 - May 17,"Curran Hossler,Kathleen",{}
BISC467020L,LAB,SEMINAR: EXPERIMENTAL MICROBIOLOGY,NEWRK,3 Hrs,M,12:15PM - 4:30PM,Feb 7 - May 17,"Bird,Jeremy",{}
BISC468000,RSC,Research,NEWRK,1-6 Hrs,ASYN,,Feb 7 - May 17,Staff,{}
BISC484010L,LAB,Computer  Based Genetics Laboratory,NEWRK,3 Hrs,MF,12:30PM - 3:30PM,Feb 7 - May 17,"Jungck PhD,John Richard",{'required': {}}
BISC484080L,LAB,Computer  Based Genetics Laboratory,NEWRK,3 Hrs,TR,9:00AM - 12:00PM,Feb 7 - May 17,"Raden,David L",{'required': {}}
BISC495010,LEC,Evolution,NEWRK,3 Hrs,TR,2:00PM - 3:15PM,Feb 7 - May 17,"Mahaffy,Lynn A",{'required': {'BISC208': 'false'}}
BISC606010,LEC,Advanced Mammalian Physiology II,NEWRK,4 Hrs,TR,11:00AM - 12:15PM,Feb 7 - May 17,"Van Golen,Kenneth Louis",{'required': {'BISC605': 'false'}}
BISC612010,LEC,Advanced Cell Biology,NEWRK,3 Hrs,R,2:00PM - 5:00PM,Feb 7 - May 17,"Nohe,Anja Gertrud","{'required': {'BISC305': 'false', 'BISC401': 'false'}}"
BISC614010,LEC,Topics in Development & Cancer,NEWRK,3 Hrs,TR,9:30AM - 10:45AM,Feb 7 - May 17,"Wei,Shuo","{'required': {'BISC305': 'false', 'BISC401': 'false', 'BISC403': 'false'}}"
BISC615010,LEC,Developmental Biology,NEWRK,3 Hrs,TR,9:30AM - 10:45AM,Feb 7 - May 17,"Song,Jia Ling","{'required': {'BISC401': 'false', 'BISC403': 'false'}}"
BISC625010,LEC,Cancer Biology,NEWRK,3 Hrs,MW,3:35PM - 4:50PM,Feb 7 - May 17,"Cooper,Carlton Rodney","{'required': {'BISC207': 'false', 'CHEM321': 'false'}}"
BISC635010,LEC,Population Ecology,NEWRK,3 Hrs,MW,8:40AM - 9:55AM,Feb 7 - May 17,"Crossley,Michael",{}
BISC654010,LEC,Biochemical Genetics,NEWRK,3 Hrs,TR,9:30AM - 10:45AM,Feb 7 - May 17,"Selva,Erica",{'required': {'BISC403': 'false'}}
BISC666010,IND,SPECIAL PROBLEM,NEWRK,1-12 Hrs,MF,12:30PM - 3:30PM,Feb 7 - May 17,"Jungck PhD,John Richard",{}
BISC667010,LEC,SEMINAR: MAKING SCIENCE MAKE SENSE,NEWRK,1-3 Hrs,MW,3:35PM - 4:50PM,Feb 7 - May 17,"Timmins,Lydia Reeves",{}
BISC682010,LEC,Bacterial Pathogens: Molecular Mechanisms,NEWRK,3 Hrs,M ,1:25PM - 2:40PM ,Feb 7 - May 17 ,"Boyd,Ethna Fidelma",{'required': {'BISC300': 'false'}}
BISC690010,LEC,Fundamentals of Pharmacology,NEWRK,3 Hrs,MW,8:40AM - 9:55AM,Feb 7 - May 17,"Woulfe,Donna Souders",{}
BISC827010D,DIS,Graduate Research Seminar,NEWRK,0-1 Hrs,F,12:30PM - 1:45PM,Feb 7 - May 17,"Selva,Erica",{}
BISC827011D,DIS,Graduate Research Seminar,NEWRK,0-1 Hrs,F,12:30PM - 1:45PM,Feb 7 - May 17,"Selva,Erica",{}
BISC830010D,DIS,Responsible Conduct of Research,NEWRK,1 Hrs,F,1:45PM - 4:00PM,Feb 7 - Mar 25,"Duncan,Melinda",{}
BISC850010,LEC,Advanced Topics in Biology: MICROBIAL HOST INTERACTIONS,NEWRK,1 Hrs,T,2:00PM - 3:00PM,Feb 7 - May 17,"Neunuebel,Maria Ramona",{}
BISC864000,RSC,Research Tutorial,NEWRK,1-8 Hrs,TBD,12:00AM - 12:00AM,Feb 7 - May 17,Staff,{}
BISC868000,RSC,Research,NEWRK,1-12 Hrs,TBD,12:00AM - 12:00AM,Feb 7 - May 17,Staff,{}
BISC869000,IND,Master's Thesis,NEWRK,1-6 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - May 17,Staff,{}
BISC872000,IND,Internship,NEWRK,0-6 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - May 17,Staff,{}
